timestamp,temp,setpoint,rpm,pwm
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358847,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358848,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358849,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358850,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358851,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358852,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358853,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358854,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358855,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358856,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358857,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358858,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358859,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358860,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358861,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358862,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358863,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358864,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358865,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358866,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358867,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358868,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358869,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358870,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358871,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358872,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358873,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
1765042358874,89.76,12,54,173
